Hours_Studied_Per_Week,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Exam_Score,Parental_Involvement_High,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_High,Access_to_Resources_Low,Access_to_Resources_Medium,Extracurricular_Activities_No,Extracurricular_Activities_Yes,Motivation_Level_High,Motivation_Level_Low,Motivation_Level_Medium,Internet_Access_No,Internet_Access_Yes,Family_Income_High,Family_Income_Low,Family_Income_Medium,Teacher_Quality_High,Teacher_Quality_Low,Teacher_Quality_Medium,School_Type_Private,School_Type_Public,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_No,Learning_Disabilities_Yes,Parental_Education_Level_College,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Far,Distance_from_Home_Moderate,Distance_from_Home_Near,Gender_Female,Gender_Male,Score_Change
26,86,8,65,0,4,66,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,1
20,94,7,66,1,1,70,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,True,False,4
16,90,7,58,1,4,70,True,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,12
25,85,10,95,0,1,69,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,-26
23,88,8,66,2,2,69,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,True,3
14,81,7,64,2,4,66,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,2
17,79,5,69,4,3,68,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,-1
17,86,7,98,2,5,71,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,-27
11,82,8,88,1,2,64,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,-24
15,86,7,60,2,3,67,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,7
13,85,6,88,2,3,68,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,-20
16,86,6,98,1,3,68,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,-30
10,81,8,95,5,3,69,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,-26
32,87,6,55,0,3,71,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,16
28,78,4,73,3,4,68,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,-5
15,70,6,85,0,2,65,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,True,-20
22,60,7,99,1,3,63,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,-36
23,82,8,54,0,1,65,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,11
27,84,8,68,3,2,72,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,4
15,99,5,75,2,1,67,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,-8
27,74,7,71,1,3,69,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,-2
17,76,6,73,3,3,67,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,-6
12,68,6,68,2,4,64,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,-4
24,63,6,99,0,3,62,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,-37
28,91,7,90,2,3,71,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,-19
13,84,10,71,1,3,64,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,-7
24,88,6,94,0,2,69,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,-25
18,79,7,55,1,3,65,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,10
25,95,7,57,2,2,73,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,16
11,78,7,98,2,3,64,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,-34
12,71,8,78,2,2,64,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,-14
15,96,7,58,3,4,70,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,12
20,94,6,97,2,5,70,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,-27
16,67,9,99,2,2,64,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,-35
24,61,5,94,3,2,64,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,-30
26,64,7,62,3,2,66,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,4
24,71,5,64,1,3,66,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,2
30,99,5,70,2,4,74,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,4
22,82,8,79,2,1,69,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,-10
13,75,6,100,1,3,67,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,-33
28,96,4,98,5,5,73,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,-25
16,78,6,96,0,1,66,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,-30
25,73,6,54,2,4,67,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,13
29,98,5,88,3,2,75,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,-13
23,94,8,94,2,2,73,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,-21
11,94,5,67,2,5,67,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,0
14,80,6,61,0,4,65,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,4
28,92,7,87,1,1,71,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,-16
19,67,6,55,1,4,63,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,8
20,83,6,97,2,4,68,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,-29
25,99,6,58,0,4,72,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,14
24,72,5,73,2,2,67,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,-6
22,92,6,99,1,4,71,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,-28
19,80,8,99,1,4,67,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,-32
